taxon_name,taxon_authors,accepted_plant_name_id,keep,family,genus,species,Standardized_names,TPL_names,TPL_Author,TPL_names.withAuthor,invasion_status,c_score,s_score,r_score,wcup_eco_use_AF,wcup_eco_use_EU,wcup_eco_use_FU,wcup_eco_use_GS,wcup_eco_use_HF,wcup_eco_use_IF,wcup_eco_use_MA,wcup_eco_use_ME,wcup_eco_use_PO,wcup_eco_use_SU,wcup_eco_use_num,wcup_eco_use_num_2out,wcup_eco_use_status,Checked_year,Provience_pinyin,Geo.region,Geo.region4,provinces,n.provinces,BG_codes
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1927,Zhejiang,East,East,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482771
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1928,Sichuan,Southwest,West,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482842
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1929,Jilin,Northeast,Northeast,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482422; PE 01766692; PE 01482691
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1930,Beijing,North,East,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,SYS SYS00000159; PE 01482644
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1932,Heilongjiang,Northeast,Northeast,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482562
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1932,Shandong,East,East,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482717
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1934,Guangxi,South,West,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,SYS SYS00000148
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1934,Inner Mongolia,North,West,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,IFP 14203001a0054
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1934,Jiangxi,East,Central,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,IBSC 0617129; SYS SYS00000124
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1935,Chongqing,Southwest,West,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482820; PE 01482821
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1951,Anhui,East,Central,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,IBSC 0617183; PE 01482749; PE 01482756; PE 01482757; PE 01482758
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1951,Gansu,Northwest,West,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482737
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1951,Hubei,Central,Central,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 00008725
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1952,Ningxia,Northwest,West,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,WUK 0057669
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1956,Henan,Central,Central,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,PE 01482585; PE 01482719; PE 01482720; PE 01482723; PE 01482653
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1956,Xinjiang,Northwest,West,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,CDBI CDBI0152181; IBSC 0617224; KUN 0330565; PE 01482739; XJBI 00045928; XJBI 00045933
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1962,Tianjin,North,East,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,NKU NK 014304; NKU NK 014303
Sagittaria sagittifolia,L.,287474,Matched to an accepted name,Alismataceae,Sagittaria,sagittifolia,Sagittaria sagittifolia,Sagittaria sagittifolia,L.,Sagittaria sagittifolia L.,1,57.8711604,0,42.1288396,1,0,0,0,1,0,0,1,0,0,3,3,1,1963,Shanghai,East,East,Fujian; Yunnan; Guangdong; Hunan; Jiangsu; Hainan; Guizhou; Hebei; Shenxi; Jiangxi; Guangxi; Sichuan; Anhui; Beijing; Liaoning; Inner Mongolia; Gansu; Zhejiang; Hubei; Shanxi; Tianjin; Shanghai; Shandong; Ningxia; Henan; Xinjiang; Heilongjiang; Jilin; Taiwan; Hongkong; Chongqing,31,JSPC JSPC102195
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1939,Sichuan,Southwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,N 056027151
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1954,Xinjiang,Northwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,LBG 00053056; LBG 00053055; LBG 00053054
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1955,Gansu,Northwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,PE 00704434; PE 00704433
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1959,Hebei,North,East,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,PE 00704429; PE 00704424; PE 00704426
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1959,Shenxi,Northwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,N 056027316; N 056027317; N 056027318
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1959,Tibet,Southwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,PE 00732483
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1977,Shandong,East,East,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,IFP 03303999w0008
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1977,Tianjin,North,East,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,PE 00704427; PE 00704428
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1989,Ningxia,Northwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,IFP 03303999w2949
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,1989,Qinghai,Northwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,HNWP 158083; HNWP 158086
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,2012,Yunnan,Southwest,West,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,IMDY IMDY0010696
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,2014,Hunan,Central,Central,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,CSH CSH0047210
Salix alba,L.,2918804,Matched to an accepted name,Salicaceae,Salix,alba,Salix alba,Salix alba,L.,Salix alba L.,1,26.65125214,59.59257067,13.7561772,0,0,0,0,0,1,1,1,0,0,3,3,1,2016,Liaoning,Northeast,Northeast,Xinjiang; Sichuan; Gansu; Hebei; Tibet; Shandong; Qinghai; Ningxia; Yunnan; Hunan; Liaoning; Tianjin; Shenxi,13,SYAUF SYAUF003316
Salix discolor,Muhl.,2917979,Matched to an accepted name,Salicaceae,Salix,discolor,Salix discolor,Salix discolor,Muhl.,Salix discolor Muhl.,1,30.80817055,66.13616111,3.055668339,0,1,0,0,0,0,1,1,0,0,3,3,1,1978,Jiangxi,East,Central,Hongkong; Jiangxi,2,PE 01358371
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1922,Gansu,Northwest,West,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,AU 036413
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1922,Shanxi,North,Central,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,AU 036414
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1930,Hebei,North,East,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,WUK WUK0000408
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1933,Ningxia,Northwest,West,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,WUK WUK0000410; IBK IBK00078196
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1938,Shenxi,Northwest,West,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,WUK WUK0057009
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1955,Henan,Central,Central,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,HENU 0010418
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1963,Liaoning,Northeast,Northeast,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,IBK IBK00078193
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1974,Inner Mongolia,North,West,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,HIMC 0002824
Salix phylicifolia,L.,2920109,Matched to an accepted name,Salicaceae,Salix,phylicifolia,Salix phylicifolia,Salix phylicifolia,L.,Salix phylicifolia L.,1,19.02605515,76.39650016,4.577444693,0,1,0,1,0,0,1,0,0,0,3,2,1,1987,Guizhou,Southwest,West,Shanxi; Gansu; Hebei; Ningxia; Shenxi; Henan; Liaoning; Inner Mongolia; Guizhou,9,GZTM 0004526
Salix repens,L.,2920604,Matched to an accepted name,Salicaceae,Salix,repens,Salix repens,Salix repens,L.,Salix repens L.,1,5.606432483,76.75068386,17.64288365,0,1,0,0,0,0,0,0,0,0,1,1,1,1924,Inner Mongolia,North,West,Gansu; Hebei; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Xinjiang,7,IFP 03303028a0066
Salix repens,L.,2920604,Matched to an accepted name,Salicaceae,Salix,repens,Salix repens,Salix repens,L.,Salix repens L.,1,5.606432483,76.75068386,17.64288365,0,1,0,0,0,0,0,0,0,0,1,1,1,1928,Heilongjiang,Northeast,Northeast,Gansu; Hebei; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Xinjiang,7,IFP 03303028a0007
Salix repens,L.,2920604,Matched to an accepted name,Salicaceae,Salix,repens,Salix repens,Salix repens,L.,Salix repens L.,1,5.606432483,76.75068386,17.64288365,0,1,0,0,0,0,0,0,0,0,1,1,1,1931,Xinjiang,Northwest,West,Gansu; Hebei; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Xinjiang,7,PE 00733656
Salix repens,L.,2920604,Matched to an accepted name,Salicaceae,Salix,repens,Salix repens,Salix repens,L.,Salix repens L.,1,5.606432483,76.75068386,17.64288365,0,1,0,0,0,0,0,0,0,0,1,1,1,1936,Gansu,Northwest,West,Gansu; Hebei; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Xinjiang,7,WUK WUK0062227; WUK 0062227
Salix repens,L.,2920604,Matched to an accepted name,Salicaceae,Salix,repens,Salix repens,Salix repens,L.,Salix repens L.,1,5.606432483,76.75068386,17.64288365,0,1,0,0,0,0,0,0,0,0,1,1,1,1950,Liaoning,Northeast,Northeast,Gansu; Hebei; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Xinjiang,7,PE 00733640
Salix repens,L.,2920604,Matched to an accepted name,Salicaceae,Salix,repens,Salix repens,Salix repens,L.,Salix repens L.,1,5.606432483,76.75068386,17.64288365,0,1,0,0,0,0,0,0,0,0,1,1,1,1957,Jilin,Northeast,Northeast,Gansu; Hebei; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Xinjiang,7,PE 00733638; WUK WUK0235762; WUK 0235762
Salix repens,L.,2920604,Matched to an accepted name,Salicaceae,Salix,repens,Salix repens,Salix repens,L.,Salix repens L.,1,5.606432483,76.75068386,17.64288365,0,1,0,0,0,0,0,0,0,0,1,1,1,1984,Hebei,North,East,Gansu; Hebei; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Xinjiang,7,BJFC 00035408
Salix starkeana,Willd.,2919138,Matched to an accepted name,Salicaceae,Salix,starkeana,Salix starkeana,Salix starkeana,Willd.,Salix starkeana Willd.,1,12.02579066,75.50362071,12.47058862,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,Jilin,Northeast,Northeast,Jilin; Inner Mongolia; Shenxi; Heilongjiang; Liaoning; Shanxi; Gansu; Xinjiang; Beijing,9,NAS NAS00281100
Salix starkeana,Willd.,2919138,Matched to an accepted name,Salicaceae,Salix,starkeana,Salix starkeana,Salix starkeana,Willd.,Salix starkeana Willd.,1,12.02579066,75.50362071,12.47058862,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,Inner Mongolia,North,West,Jilin; Inner Mongolia; Shenxi; Heilongjiang; Liaoning; Shanxi; Gansu; Xinjiang; Beijing,9,WUK WUK0000405; WUK WUK0000406
Salix starkeana,Willd.,2919138,Matched to an accepted name,Salicaceae,Salix,starkeana,Salix starkeana,Salix starkeana,Willd.,Salix starkeana Willd.,1,12.02579066,75.50362071,12.47058862,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,Shenxi,Northwest,West,Jilin; Inner Mongolia; Shenxi; Heilongjiang; Liaoning; Shanxi; Gansu; Xinjiang; Beijing,9,WUK WUK0054131
Salix starkeana,Willd.,2919138,Matched to an accepted name,Salicaceae,Salix,starkeana,Salix starkeana,Salix starkeana,Willd.,Salix starkeana Willd.,1,12.02579066,75.50362071,12.47058862,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,Heilongjiang,Northeast,Northeast,Jilin; Inner Mongolia; Shenxi; Heilongjiang; Liaoning; Shanxi; Gansu; Xinjiang; Beijing,9,NAS NAS00281102
Salix starkeana,Willd.,2919138,Matched to an accepted name,Salicaceae,Salix,starkeana,Salix starkeana,Salix starkeana,Willd.,Salix starkeana Willd.,1,12.02579066,75.50362071,12.47058862,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,Liaoning,Northeast,Northeast,Jilin; Inner Mongolia; Shenxi; Heilongjiang; Liaoning; Shanxi; Gansu; Xinjiang; Beijing,9,NAS NAS00281103
Salix starkeana,Willd.,2919138,Matched to an accepted name,Salicaceae,Salix,starkeana,Salix starkeana,Salix starkeana,Willd.,Salix starkeana Willd.,1,12.02579066,75.50362071,12.47058862,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,Shanxi,North,Central,Jilin; Inner Mongolia; Shenxi; Heilongjiang; Liaoning; Shanxi; Gansu; Xinjiang; Beijing,9,WUK WUK0079240; WUK WUK0078870; WUK WUK0078848
